Day,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
574,1,83.1041,0.03305,74.616,76.715,77.938,78.586,79.584,80.257,81.252,83.104,84.957,85.951,86.624,87.622,88.27,89.494,91.592
575,1,83.136,0.03306,74.643,76.742,77.967,78.615,79.614,80.287,81.282,83.136,84.99,85.985,86.658,87.657,88.305,89.53,91.629
576,1,83.168,0.03308,74.666,76.768,77.994,78.643,79.642,80.317,81.312,83.168,85.024,86.019,86.694,87.693,88.342,89.568,91.67
577,1,83.1999,0.03309,74.692,76.795,78.022,78.671,79.672,80.347,81.343,83.2,85.057,86.053,86.728,87.728,88.378,89.605,91.708
578,1,83.2318,0.0331,74.718,76.823,78.05,78.7,79.701,80.376,81.374,83.232,85.09,86.087,86.762,87.763,88.413,89.641,91.745
579,1,83.2637,0.03311,74.744,76.85,78.079,78.729,79.731,80.406,81.404,83.264,85.123,86.121,86.797,87.798,88.449,89.677,91.783
580,1,83.2955,0.03312,74.77,76.878,78.107,78.758,79.76,80.436,81.435,83.296,85.156,86.155,86.831,87.833,88.484,89.713,91.821
581,1,83.3273,0.03313,74.796,76.905,78.135,78.786,79.789,80.466,81.465,83.327,85.189,86.189,86.865,87.868,88.519,89.749,91.858
582,1,83.3591,0.03314,74.822,76.933,78.163,78.815,79.819,80.496,81.496,83.359,85.222,86.222,86.899,87.903,88.555,89.786,91.896
583,1,83.3908,0.03315,74.848,76.96,78.192,78.844,79.848,80.526,81.526,83.391,85.255,86.256,86.934,87.938,88.59,89.822,91.933
584,1,83.4226,0.03316,74.874,76.987,78.22,78.872,79.877,80.556,81.557,83.423,85.288,86.29,86.968,87.973,88.625,89.858,91.971
585,1,83.4543,0.03317,74.9,77.015,78.248,78.901,79.907,80.585,81.587,83.454,85.321,86.323,87.002,88.008,88.661,89.894,92.009
586,1,83.4859,0.03318,74.926,77.042,78.276,78.93,79.936,80.615,81.618,83.486,85.354,86.357,87.036,88.042,88.696,89.93,92.046
587,1,83.5176,0.03319,74.952,77.069,78.304,78.958,79.965,80.645,81.648,83.518,85.387,86.391,87.07,88.077,88.731,89.966,92.084
588,1,83.5492,0.0332,74.977,77.096,78.332,78.987,79.994,80.674,81.678,83.549,85.42,86.424,87.104,88.112,88.766,90.002,92.121
589,1,83.5808,0.03321,75.003,77.124,78.36,79.015,80.024,80.704,81.709,83.581,85.453,86.458,87.138,88.146,88.801,90.038,92.158
590,1,83.6124,0.03322,75.029,77.151,78.388,79.044,80.053,80.734,81.739,83.612,85.486,86.491,87.172,88.181,88.836,90.074,92.196
591,1,83.6439,0.03323,75.055,77.178,78.416,79.072,80.082,80.763,81.769,83.644,85.519,86.525,87.206,88.216,88.872,90.11,92.233
592,1,83.6754,0.03324,75.08,77.205,78.444,79.1,80.111,80.793,81.799,83.675,85.551,86.558,87.24,88.25,88.907,90.146,92.27
593,1,83.7069,0.03325,75.106,77.232,78.472,79.129,80.14,80.822,81.83,83.707,85.584,86.592,87.274,88.285,88.942,90.182,92.308
594,1,83.7384,0.03326,75.132,77.259,78.5,79.157,80.169,80.852,81.86,83.738,85.617,86.625,87.308,88.32,88.977,90.218,92.345
595,1,83.7698,0.03327,75.157,77.286,78.528,79.186,80.198,80.881,81.89,83.77,85.65,86.658,87.342,88.354,89.012,90.253,92.382
596,1,83.8012,0.03329,75.18,77.311,78.554,79.212,80.226,80.91,81.92,83.801,85.683,86.693,87.376,88.39,89.048,90.291,92.422
597,1,83.8326,0.0333,75.206,77.338,78.582,79.241,80.255,80.939,81.95,83.833,85.716,86.726,87.41,88.424,89.083,90.327,92.459
598,1,83.864,0.03331,75.231,77.365,78.61,79.269,80.284,80.969,81.98,83.864,85.748,86.759,87.444,88.459,89.118,90.363,92.497
599,1,83.8953,0.03332,75.257,77.392,78.638,79.297,80.313,80.998,82.01,83.895,85.781,86.793,87.478,88.493,89.153,90.398,92.534
600,1,83.9267,0.03333,75.282,77.419,78.666,79.326,80.342,81.028,82.04,83.927,85.813,86.826,87.512,88.528,89.188,90.434,92.571
601,1,83.9579,0.03334,75.308,77.446,78.693,79.354,80.371,81.057,82.07,83.958,85.846,86.859,87.545,88.562,89.223,90.47,92.608
602,1,83.9892,0.03335,75.333,77.473,78.721,79.382,80.4,81.086,82.1,83.989,85.878,86.892,87.579,88.597,89.257,90.505,92.645
603,1,84.0205,0.03336,75.359,77.5,78.749,79.41,80.428,81.115,82.13,84.021,85.911,86.926,87.613,88.631,89.292,90.541,92.682
604,1,84.0517,0.03337,75.384,77.527,78.776,79.438,80.457,81.145,82.16,84.052,85.944,86.959,87.646,88.665,89.327,90.577,92.719
605,1,84.0829,0.03338,75.41,77.554,78.804,79.466,80.486,81.174,82.19,84.083,85.976,86.992,87.68,88.699,89.362,90.612,92.756
606,1,84.114,0.03339,75.435,77.58,78.832,79.494,80.515,81.203,82.22,84.114,86.008,87.025,87.713,88.734,89.396,90.648,92.793
607,1,84.1452,0.0334,75.46,77.607,78.859,79.522,80.543,81.232,82.25,84.145,86.041,87.058,87.747,88.768,89.431,90.683,92.83
608,1,84.1763,0.03341,75.486,77.634,78.887,79.55,80.572,81.262,82.279,84.176,86.073,87.091,87.78,88.802,89.466,90.719,92.867
609,1,84.2074,0.03342,75.511,77.661,78.914,79.578,80.601,81.291,82.309,84.207,86.106,87.124,87.814,88.836,89.5,90.754,92.904
610,1,84.2385,0.03344,75.534,77.685,78.94,79.605,80.628,81.319,82.339,84.239,86.138,87.158,87.849,88.872,89.537,90.792,92.943
611,1,84.2695,0.03345,75.559,77.712,78.968,79.633,80.657,81.348,82.368,84.27,86.171,87.191,87.882,88.906,89.571,90.827,92.98
612,1,84.3006,0.03346,75.584,77.739,78.995,79.661,80.686,81.377,82.398,84.301,86.203,87.224,87.915,88.94,89.606,90.863,93.017
613,1,84.3316,0.03347,75.609,77.765,79.023,79.689,80.714,81.406,82.428,84.332,86.235,87.257,87.949,88.974,89.64,90.898,93.054
614,1,84.3626,0.03348,75.634,77.792,79.05,79.717,80.743,81.435,82.458,84.363,86.268,87.29,87.982,89.008,89.675,90.933,93.091
615,1,84.3935,0.03349,75.659,77.818,79.078,79.745,80.771,81.464,82.487,84.394,86.3,87.323,88.016,89.042,89.709,90.969,93.128
616,1,84.4245,0.0335,75.685,77.845,79.105,79.772,80.8,81.493,82.517,84.425,86.332,87.356,88.049,89.077,89.744,91.004,93.164
617,1,84.4554,0.03351,75.71,77.872,79.133,79.8,80.828,81.522,82.547,84.455,86.364,87.389,88.082,89.111,89.778,91.039,93.201
618,1,84.4862,0.03352,75.735,77.898,79.16,79.828,80.857,81.551,82.576,84.486,86.396,87.421,88.116,89.144,89.813,91.074,93.238
619,1,84.5171,0.03353,75.76,77.925,79.187,79.856,80.885,81.58,82.606,84.517,86.429,87.454,88.149,89.178,89.847,91.11,93.274
620,1,84.5479,0.03354,75.785,77.951,79.214,79.884,80.914,81.609,82.635,84.548,86.461,87.487,88.182,89.212,89.881,91.145,93.311
621,1,84.5787,0.03356,75.807,77.975,79.24,79.91,80.941,81.637,82.664,84.579,86.493,87.521,88.216,89.248,89.917,91.182,93.35
622,1,84.6095,0.03357,75.832,78.002,79.267,79.938,80.969,81.666,82.694,84.61,86.525,87.553,88.25,89.281,89.952,91.217,93.387
623,1,84.6403,0.03358,75.857,78.028,79.295,79.965,80.998,81.695,82.723,84.64,86.557,87.586,88.283,89.315,89.986,91.252,93.423
624,1,84.671,0.03359,75.882,78.055,79.322,79.993,81.026,81.723,82.753,84.671,86.589,87.619,88.316,89.349,90.02,91.287,93.46
625,1,84.7017,0.0336,75.907,78.081,79.349,80.02,81.054,81.752,82.782,84.702,86.621,87.651,88.349,89.383,90.054,91.322,93.496
626,1,84.7324,0.03361,75.932,78.107,79.376,80.048,81.083,81.781,82.812,84.732,86.653,87.684,88.382,89.417,90.089,91.358,93.533
627,1,84.7631,0.03362,75.957,78.134,79.403,80.076,81.111,81.81,82.841,84.763,86.685,87.717,88.415,89.45,90.123,91.393,93.569
628,1,84.7937,0.03363,75.982,78.16,79.43,80.103,81.139,81.838,82.87,84.794,86.717,87.749,88.448,89.484,90.157,91.428,93.606
629,1,84.8243,0.03364,76.006,78.186,79.457,80.131,81.167,81.867,82.9,84.824,86.749,87.782,88.481,89.518,90.191,91.463,93.642
630,1,84.8549,0.03365,76.031,78.212,79.485,80.158,81.196,81.896,82.929,84.855,86.781,87.814,88.514,89.552,90.225,91.497,93.679
631,1,84.8855,0.03367,76.053,78.237,79.51,80.184,81.223,81.923,82.958,84.886,86.813,87.848,88.548,89.587,90.261,91.534,93.718
632,1,84.916,0.03368,76.078,78.263,79.537,80.212,81.251,81.952,82.987,84.916,86.845,87.88,88.581,89.62,90.295,91.569,93.754
633,1,84.9465,0.03369,76.103,78.289,79.564,80.239,81.279,81.98,83.016,84.947,86.877,87.913,88.614,89.654,90.329,91.604,93.79
634,1,84.977,0.0337,76.127,78.315,79.591,80.267,81.307,82.009,83.045,84.977,86.909,87.945,88.647,89.687,90.363,91.639,93.827
635,1,85.0075,0.03371,76.152,78.341,79.618,80.294,81.335,82.037,83.075,85.008,86.94,87.978,88.68,89.721,90.397,91.674,93.863
636,1,85.0379,0.03372,76.177,78.367,79.645,80.321,81.363,82.066,83.104,85.038,86.972,88.01,88.713,89.754,90.431,91.709,93.899
637,1,85.0683,0.03373,76.201,78.393,79.672,80.349,81.391,82.094,83.133,85.068,87.004,88.042,88.746,89.788,90.465,91.743,93.935
638,1,85.0987,0.03374,76.226,78.419,79.699,80.376,81.419,82.123,83.162,85.099,87.035,88.075,88.778,89.821,90.499,91.778,93.971
639,1,85.1291,0.03375,76.251,78.445,79.725,80.403,81.447,82.151,83.191,85.129,87.067,88.107,88.811,89.855,90.533,91.813,94.008
640,1,85.1594,0.03377,76.272,78.469,79.751,80.429,81.474,82.179,83.22,85.159,87.099,88.14,88.845,89.89,90.568,91.85,94.046
641,1,85.1897,0.03378,76.297,78.495,79.777,80.456,81.502,82.207,83.249,85.19,87.131,88.172,88.878,89.923,90.602,91.884,94.082
642,1,85.22,0.03379,76.321,78.521,79.804,80.484,81.53,82.236,83.278,85.22,87.162,88.204,88.91,89.956,90.636,91.919,94.119
643,1,85.2503,0.0338,76.346,78.547,79.831,80.511,81.558,82.264,83.307,85.25,87.194,88.237,88.943,89.99,90.67,91.954,94.155
644,1,85.2805,0.03381,76.37,78.573,79.858,80.538,81.585,82.292,83.336,85.281,87.225,88.269,88.976,90.023,90.703,91.988,94.191
645,1,85.3108,0.03382,76.395,78.599,79.884,80.565,81.613,82.32,83.365,85.311,87.257,88.301,89.008,90.057,90.737,92.023,94.227
646,1,85.341,0.03383,76.419,78.625,79.911,80.592,81.641,82.349,83.394,85.341,87.288,88.333,89.041,90.09,90.771,92.057,94.263
647,1,85.3711,0.03384,76.444,78.65,79.938,80.619,81.669,82.377,83.423,85.371,87.32,88.365,89.073,90.123,90.805,92.092,94.299
648,1,85.4013,0.03385,76.468,78.676,79.964,80.646,81.697,82.405,83.451,85.401,87.351,88.397,89.106,90.156,90.838,92.126,94.335
649,1,85.4314,0.03387,76.49,78.7,79.989,80.672,81.723,82.432,83.48,85.431,87.383,88.43,89.14,90.191,90.874,92.163,94.373
650,1,85.4615,0.03388,76.514,78.726,80.016,80.699,81.751,82.461,83.509,85.462,87.414,88.462,89.172,90.224,90.907,92.197,94.409
651,1,85.4916,0.03389,76.538,78.751,80.042,80.726,81.779,82.489,83.537,85.492,87.446,88.494,89.205,90.257,90.941,92.232,94.445
652,1,85.5217,0.0339,76.563,78.777,80.069,80.753,81.806,82.517,83.566,85.522,87.477,88.527,89.237,90.29,90.974,92.266,94.481
653,1,85.5517,0.03391,76.587,78.803,80.095,80.78,81.834,82.545,83.595,85.552,87.508,88.558,89.27,90.324,91.008,92.301,94.517
654,1,85.5817,0.03392,76.611,78.828,80.122,80.807,81.861,82.573,83.624,85.582,87.54,88.59,89.302,90.357,91.042,92.335,94.552
655,1,85.6117,0.03393,76.635,78.854,80.148,80.834,81.889,82.601,83.652,85.612,87.571,88.622,89.334,90.39,91.075,92.369,94.588
656,1,85.6417,0.03394,76.659,78.88,80.175,80.861,81.917,82.629,83.681,85.642,87.602,88.654,89.367,90.423,91.109,92.404,94.624
657,1,85.6716,0.03396,76.681,78.903,80.2,80.886,81.943,82.656,83.709,85.672,87.634,88.687,89.4,90.457,91.144,92.44,94.662
658,1,85.7015,0.03397,76.705,78.929,80.226,80.913,81.971,82.684,83.738,85.702,87.665,88.719,89.432,90.49,91.177,92.474,94.698
659,1,85.7314,0.03398,76.729,78.954,80.252,80.94,81.998,82.712,83.767,85.731,87.696,88.751,89.465,90.523,91.21,92.508,94.734
660,1,85.7613,0.03399,76.753,78.98,80.279,80.967,82.026,82.74,83.795,85.761,87.727,88.783,89.497,90.556,91.244,92.543,94.769
661,1,85.7912,0.034,76.777,79.005,80.305,80.993,82.053,82.768,83.824,85.791,87.759,88.814,89.529,90.589,91.277,92.577,94.805
662,1,85.821,0.03401,76.801,79.031,80.331,81.02,82.08,82.796,83.852,85.821,87.79,88.846,89.562,90.622,91.311,92.611,94.841
663,1,85.8508,0.03402,76.825,79.056,80.358,81.047,82.108,82.824,83.881,85.851,87.821,88.878,89.594,90.655,91.344,92.645,94.876
664,1,85.8806,0.03404,76.847,79.08,80.382,81.072,82.134,82.851,83.909,85.881,87.852,88.91,89.627,90.689,91.379,92.681,94.915
665,1,85.9104,0.03405,76.871,79.105,80.409,81.099,82.162,82.879,83.937,85.91,87.883,88.942,89.659,90.722,91.412,92.716,94.95
666,1,85.9401,0.03406,76.895,79.131,80.435,81.125,82.189,82.906,83.966,85.94,87.914,88.974,89.691,90.755,91.445,92.75,94.986
667,1,85.9698,0.03407,76.919,79.156,80.461,81.152,82.216,82.934,83.994,85.97,87.945,89.006,89.723,90.788,91.479,92.784,95.021
668,1,85.9995,0.03408,76.942,79.181,80.487,81.179,82.243,82.962,84.023,86,87.976,89.037,89.756,90.82,91.512,92.818,95.057
669,1,86.0292,0.03409,76.966,79.207,80.513,81.205,82.271,82.99,84.051,86.029,88.007,89.069,89.788,90.853,91.545,92.852,95.092
670,1,86.0589,0.0341,76.99,79.232,80.54,81.232,82.298,83.017,84.08,86.059,88.038,89.1,89.82,90.886,91.578,92.886,95.128
671,1,86.0885,0.03411,77.014,79.257,80.566,81.258,82.325,83.045,84.108,86.089,88.069,89.132,89.852,90.919,91.611,92.92,95.163
672,1,86.1181,0.03413,77.035,79.28,80.59,81.284,82.351,83.072,84.136,86.118,88.101,89.164,89.885,90.953,91.646,92.956,95.201
673,1,86.1477,0.03414,77.059,79.306,80.616,81.31,82.379,83.099,84.164,86.148,88.131,89.196,89.917,90.985,91.679,92.99,95.236
674,1,86.1773,0.03415,77.083,79.331,80.642,81.337,82.406,83.127,84.192,86.177,88.162,89.227,89.949,91.018,91.712,93.024,95.272
675,1,86.2068,0.03416,77.107,79.356,80.668,81.363,82.433,83.155,84.221,86.207,88.193,89.259,89.981,91.051,91.745,93.057,95.307
676,1,86.2363,0.03417,77.13,79.381,80.694,81.389,82.46,83.182,84.249,86.236,88.224,89.29,90.013,91.083,91.778,93.091,95.342
677,1,86.2659,0.03418,77.154,79.407,80.72,81.416,82.487,83.21,84.277,86.266,88.255,89.322,90.045,91.116,91.812,93.125,95.378
678,1,86.2954,0.03419,77.178,79.432,80.746,81.442,82.514,83.237,84.305,86.295,88.285,89.353,90.077,91.148,91.845,93.159,95.413
679,1,86.3248,0.03421,77.199,79.455,80.77,81.467,82.54,83.264,84.333,86.325,88.317,89.386,90.109,91.182,91.879,93.195,95.451
680,1,86.3543,0.03422,77.223,79.48,80.796,81.494,82.567,83.292,84.361,86.354,88.347,89.417,90.141,91.215,91.912,93.229,95.486
681,1,86.3837,0.03423,77.246,79.505,80.822,81.52,82.594,83.319,84.389,86.384,88.378,89.448,90.173,91.247,91.945,93.263,95.521
682,1,86.4131,0.03424,77.27,79.53,80.848,81.546,82.621,83.347,84.417,86.413,88.409,89.48,90.205,91.28,91.978,93.296,95.556
683,1,86.4425,0.03425,77.293,79.555,80.874,81.573,82.648,83.374,84.446,86.443,88.439,89.511,90.237,91.312,92.011,93.33,95.592
684,1,86.4719,0.03426,77.317,79.58,80.9,81.599,82.675,83.401,84.474,86.472,88.47,89.542,90.269,91.345,92.044,93.364,95.627
685,1,86.5012,0.03427,77.341,79.605,80.926,81.625,82.702,83.429,84.502,86.501,88.501,89.574,90.3,91.377,92.077,93.397,95.662
686,1,86.5306,0.03429,77.361,79.628,80.95,81.65,82.728,83.455,84.529,86.531,88.532,89.606,90.333,91.411,92.111,93.433,95.7
687,1,86.5599,0.0343,77.385,79.653,80.976,81.676,82.755,83.483,84.557,86.56,88.562,89.637,90.365,91.443,92.144,93.467,95.735
688,1,86.5892,0.03431,77.409,79.678,81.002,81.703,82.782,83.51,84.585,86.589,88.593,89.668,90.397,91.476,92.177,93.5,95.77
689,1,86.6184,0.03432,77.432,79.703,81.027,81.729,82.809,83.537,84.613,86.618,88.623,89.699,90.428,91.508,92.21,93.534,95.805
690,1,86.6477,0.03433,77.455,79.728,81.053,81.755,82.836,83.565,84.641,86.648,88.654,89.731,90.46,91.541,92.242,93.568,95.84
691,1,86.6769,0.03434,77.479,79.753,81.079,81.781,82.862,83.592,84.669,86.677,88.685,89.762,90.491,91.573,92.275,93.601,95.875
692,1,86.7061,0.03435,77.502,79.777,81.104,81.807,82.889,83.619,84.697,86.706,88.715,89.793,90.523,91.605,92.308,93.635,95.91
693,1,86.7353,0.03437,77.523,79.8,81.128,81.832,82.915,83.646,84.725,86.735,88.746,89.825,90.556,91.639,92.342,93.67,95.948
694,1,86.7645,0.03438,77.546,79.825,81.154,81.858,82.942,83.673,84.753,86.765,88.776,89.856,90.587,91.671,92.375,93.704,95.983
695,1,86.7937,0.03439,77.57,79.85,81.18,81.884,82.968,83.7,84.78,86.794,88.807,89.887,90.619,91.703,92.408,93.737,96.018
696,1,86.8228,0.0344,77.593,79.875,81.205,81.91,82.995,83.727,84.808,86.823,88.837,89.918,90.65,91.735,92.44,93.771,96.052
697,1,86.8519,0.03441,77.617,79.899,81.231,81.936,83.022,83.754,84.836,86.852,88.868,89.949,90.682,91.768,92.473,93.804,96.087
698,1,86.881,0.03442,77.64,79.924,81.257,81.962,83.049,83.782,84.864,86.881,88.898,89.98,90.713,91.8,92.505,93.838,96.122
699,1,86.9101,0.03443,77.663,79.949,81.282,81.988,83.075,83.809,84.892,86.91,88.928,90.011,90.745,91.832,92.538,93.871,96.157
700,1,86.9392,0.03445,77.684,79.972,81.306,82.013,83.101,83.835,84.919,86.939,88.959,90.043,90.778,91.866,92.572,93.907,96.195
701,1,86.9682,0.03446,77.707,79.996,81.332,82.039,83.127,83.862,84.947,86.968,88.99,90.074,90.809,91.898,92.605,93.94,96.229
702,1,86.9972,0.03447,77.73,80.021,81.357,82.065,83.154,83.889,84.975,86.997,89.02,90.105,90.84,91.93,92.637,93.973,96.264
703,1,87.0262,0.03448,77.753,80.046,81.383,82.091,83.181,83.916,85.002,87.026,89.05,90.136,90.872,91.962,92.67,94.007,96.299
704,1,87.0552,0.03449,77.777,80.07,81.408,82.116,83.207,83.943,85.03,87.055,89.08,90.167,90.903,91.994,92.702,94.04,96.334
705,1,87.0842,0.0345,77.8,80.095,81.434,82.142,83.234,83.97,85.058,87.084,89.111,90.198,90.934,92.026,92.735,94.073,96.369
706,1,87.1131,0.03451,77.823,80.119,81.459,82.168,83.26,83.997,85.085,87.113,89.141,90.229,90.966,92.058,92.767,94.107,96.403
707,1,87.142,0.03453,77.843,80.142,81.483,82.193,83.286,84.023,85.112,87.142,89.172,90.261,90.998,92.091,92.801,94.142,96.441
708,1,87.1709,0.03454,77.867,80.167,81.508,82.218,83.312,84.05,85.14,87.171,89.202,90.291,91.03,92.123,92.834,94.175,96.475
709,1,87.1998,0.03455,77.89,80.191,81.533,82.244,83.339,84.077,85.168,87.2,89.232,90.322,91.061,92.155,92.866,94.209,96.51
710,1,87.2287,0.03456,77.913,80.216,81.559,82.27,83.365,84.104,85.195,87.229,89.262,90.353,91.092,92.187,92.899,94.242,96.545
711,1,87.2575,0.03457,77.936,80.24,81.584,82.296,83.392,84.131,85.223,87.258,89.292,90.384,91.123,92.219,92.931,94.275,96.579
712,1,87.2863,0.03458,77.959,80.265,81.609,82.322,83.418,84.158,85.25,87.286,89.322,90.415,91.154,92.251,92.963,94.308,96.614
713,1,87.3151,0.03459,77.982,80.289,81.635,82.347,83.445,84.185,85.278,87.315,89.352,90.445,91.186,92.283,92.996,94.341,96.648
714,1,87.3439,0.03461,78.002,80.311,81.658,82.372,83.47,84.211,85.305,87.344,89.383,90.477,91.218,92.316,93.029,94.376,96.686
715,1,87.3727,0.03462,78.025,80.336,81.684,82.397,83.496,84.238,85.332,87.373,89.413,90.508,91.249,92.348,93.062,94.41,96.72
716,1,87.4014,0.03463,78.048,80.36,81.709,82.423,83.523,84.264,85.36,87.401,89.443,90.538,91.28,92.38,93.094,94.443,96.755
717,1,87.4302,0.03464,78.071,80.385,81.734,82.449,83.549,84.291,85.387,87.43,89.473,90.569,91.311,92.412,93.126,94.476,96.789
718,1,87.4589,0.03465,78.094,80.409,81.759,82.474,83.575,84.318,85.415,87.459,89.503,90.6,91.343,92.444,93.159,94.509,96.824
719,1,87.4876,0.03466,78.117,80.433,81.784,82.5,83.602,84.345,85.442,87.488,89.533,90.63,91.374,92.475,93.191,94.542,96.858
720,1,87.5162,0.03467,78.14,80.458,81.81,82.525,83.628,84.371,85.47,87.516,89.563,90.661,91.405,92.507,93.223,94.575,96.893
721,1,87.5449,0.03469,78.16,80.48,81.833,82.55,83.653,84.397,85.497,87.545,89.593,90.692,91.437,92.54,93.257,94.61,96.93
722,1,87.5735,0.0347,78.183,80.504,81.858,82.575,83.679,84.424,85.524,87.574,89.623,90.723,91.468,92.572,93.289,94.643,96.964
723,1,87.6021,0.03471,78.206,80.528,81.883,82.601,83.705,84.451,85.551,87.602,89.653,90.754,91.499,92.604,93.321,94.676,96.998
724,1,87.6307,0.03472,78.229,80.553,81.908,82.626,83.732,84.477,85.579,87.631,89.683,90.784,91.53,92.635,93.353,94.709,97.033
725,1,87.6593,0.03473,78.251,80.577,81.933,82.652,83.758,84.504,85.606,87.659,89.713,90.815,91.561,92.667,93.385,94.742,97.067
726,1,87.6878,0.03474,78.274,80.601,81.958,82.677,83.784,84.531,85.633,87.688,89.742,90.845,91.592,92.698,93.417,94.774,97.101
727,1,87.7164,0.03475,78.297,80.625,81.983,82.703,83.81,84.557,85.66,87.716,89.772,90.876,91.623,92.73,93.449,94.807,97.136
728,1,87.7449,0.03477,78.317,80.647,82.007,82.727,83.835,84.583,85.687,87.745,89.803,90.907,91.655,92.763,93.483,94.842,97.173
729,1,87.7734,0.03478,78.34,80.672,82.032,82.752,83.861,84.609,85.714,87.773,89.832,90.937,91.686,92.795,93.515,94.875,97.207
730,1,87.8018,0.03479,78.362,80.696,82.057,82.777,83.887,84.636,85.741,87.802,89.862,90.968,91.716,92.826,93.547,94.908,97.241
731,1,87.1303,0.03508,77.685,80.02,81.382,82.103,83.213,83.962,85.069,87.13,89.192,90.298,91.047,92.158,92.879,94.241,96.576
732,1,87.1587,0.03509,77.708,80.044,81.406,82.128,83.239,83.989,85.096,87.159,89.222,90.329,91.078,92.189,92.911,94.274,96.61
733,1,87.1871,0.0351,77.73,80.068,81.431,82.153,83.265,84.015,85.123,87.187,89.251,90.359,91.109,92.221,92.943,94.306,96.644
734,1,87.2155,0.03511,77.753,80.092,81.456,82.179,83.291,84.042,85.15,87.216,89.281,90.389,91.14,92.252,92.975,94.339,96.678
735,1,87.2439,0.03513,77.773,80.114,81.479,82.203,83.316,84.067,85.177,87.244,89.311,90.42,91.172,92.285,93.008,94.374,96.715
736,1,87.2722,0.03514,77.795,80.138,81.504,82.228,83.342,84.094,85.204,87.272,89.341,90.451,91.202,92.317,93.04,94.407,96.749
737,1,87.3006,0.03515,77.818,80.162,81.529,82.253,83.368,84.12,85.231,87.301,89.37,90.481,91.233,92.348,93.072,94.439,96.783
738,1,87.3289,0.03516,77.84,80.186,81.554,82.278,83.394,84.147,85.258,87.329,89.4,90.511,91.264,92.379,93.104,94.472,96.817
739,1,87.3571,0.03517,77.863,80.21,81.579,82.304,83.42,84.173,85.285,87.357,89.429,90.541,91.294,92.411,93.136,94.504,96.851
740,1,87.3854,0.03518,77.885,80.234,81.603,82.329,83.446,84.199,85.312,87.385,89.459,90.572,91.325,92.442,93.167,94.537,96.885
741,1,87.4136,0.03519,77.908,80.258,81.628,82.354,83.471,84.225,85.339,87.414,89.488,90.602,91.356,92.473,93.199,94.57,96.919
742,1,87.4419,0.03521,77.928,80.279,81.651,82.378,83.496,84.251,85.365,87.442,89.519,90.633,91.388,92.506,93.233,94.604,96.956
743,1,87.4701,0.03522,77.95,80.303,81.676,82.403,83.522,84.277,85.392,87.47,89.548,90.663,91.418,92.537,93.264,94.637,96.99
744,1,87.4982,0.03523,77.972,80.327,81.701,82.428,83.548,84.303,85.419,87.498,89.577,90.693,91.449,92.569,93.296,94.669,97.024
745,1,87.5264,0.03524,77.995,80.351,81.725,82.453,83.574,84.33,85.446,87.526,89.607,90.723,91.479,92.6,93.328,94.702,97.058
746,1,87.5545,0.03525,78.017,80.375,81.75,82.478,83.599,84.356,85.473,87.555,89.636,90.753,91.51,92.631,93.359,94.734,97.092
