Day,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
711,1,85.8442,0.03719,75.978,78.417,79.84,80.593,81.753,82.535,83.691,85.844,87.998,89.153,89.936,91.095,91.849,93.271,95.71
712,1,85.8737,0.0372,76.002,78.442,79.866,80.619,81.78,82.563,83.719,85.874,88.028,89.185,89.968,91.128,91.882,93.305,95.745
713,1,85.9032,0.03721,76.025,78.467,79.891,80.645,81.807,82.59,83.747,85.903,88.059,89.216,90,91.161,91.915,93.339,95.781
714,1,85.9326,0.03721,76.051,78.494,79.919,80.673,81.835,82.619,83.776,85.933,88.089,89.247,90.03,91.192,91.947,93.371,95.814
715,1,85.9621,0.03722,76.075,78.519,79.944,80.699,81.862,82.646,83.804,85.962,88.12,89.278,90.062,91.225,91.98,93.405,95.849
716,1,85.9915,0.03723,76.098,78.544,79.97,80.726,81.889,82.673,83.832,85.992,88.151,89.31,90.094,91.257,92.013,93.439,95.885
717,1,86.0208,0.03724,76.122,78.569,79.996,80.752,81.915,82.701,83.86,86.021,88.181,89.341,90.126,91.29,92.046,93.473,95.92
718,1,86.0502,0.03724,76.148,78.595,80.023,80.779,81.943,82.729,83.889,86.05,88.212,89.371,90.157,91.321,92.077,93.505,95.953
719,1,86.0795,0.03725,76.171,78.62,80.049,80.805,81.97,82.756,83.917,86.08,88.242,89.403,90.189,91.354,92.11,93.539,95.988
720,1,86.1089,0.03726,76.194,78.645,80.075,80.832,81.997,82.784,83.945,86.109,88.273,89.434,90.221,91.386,92.143,93.573,96.024
721,1,86.1381,0.03727,76.217,78.67,80.1,80.858,82.024,82.811,83.973,86.138,88.303,89.465,90.252,91.419,92.176,93.607,96.059
722,1,86.1674,0.03727,76.243,78.696,80.127,80.885,82.052,82.839,84.001,86.167,88.333,89.496,90.283,91.45,92.207,93.638,96.092
723,1,86.1967,0.03728,76.267,78.721,80.153,80.911,82.079,82.866,84.029,86.197,88.364,89.527,90.315,91.482,92.24,93.672,96.127
724,1,86.2259,0.03729,76.29,78.746,80.178,80.937,82.105,82.893,84.057,86.226,88.395,89.558,90.347,91.515,92.273,93.706,96.162
725,1,86.2551,0.03729,76.316,78.773,80.206,80.965,82.133,82.921,84.086,86.255,88.425,89.589,90.377,91.546,92.305,93.738,96.195
726,1,86.2843,0.0373,76.339,78.797,80.231,80.99,82.16,82.949,84.114,86.284,88.455,89.62,90.409,91.578,92.337,93.771,96.23
727,1,86.3134,0.03731,76.362,78.822,80.257,81.016,82.186,82.976,84.141,86.313,88.485,89.651,90.44,91.61,92.37,93.805,96.265
728,1,86.3426,0.03732,76.385,78.846,80.282,81.042,82.213,83.003,84.169,86.343,88.516,89.682,90.472,91.643,92.403,93.839,96.3
729,1,86.3717,0.03732,76.411,78.873,80.309,81.07,82.241,83.031,84.198,86.372,88.546,89.713,90.503,91.674,92.434,93.87,96.333
730,1,86.4008,0.03733,76.434,78.898,80.335,81.096,82.267,83.058,84.225,86.401,88.576,89.744,90.534,91.706,92.467,93.904,96.368
731,1,85.7299,0.03764,75.758,78.223,79.661,80.422,81.594,82.385,83.553,85.73,87.906,89.074,89.865,91.038,91.799,93.237,95.702
732,1,85.7589,0.03765,75.781,78.248,79.686,80.448,81.621,82.412,83.581,85.759,87.937,89.105,89.897,91.07,91.832,93.27,95.737
733,1,85.788,0.03766,75.804,78.272,79.712,80.474,81.648,82.44,83.609,85.788,87.967,89.136,89.928,91.102,91.864,93.304,95.772
734,1,85.817,0.03767,75.827,78.297,79.737,80.5,81.674,82.466,83.637,85.817,87.997,89.168,89.96,91.134,91.897,93.337,95.807
735,1,85.846,0.03767,75.853,78.323,79.764,80.527,81.702,82.494,83.665,85.846,88.027,89.198,89.99,91.165,91.928,93.369,95.839
736,1,85.8749,0.03768,75.876,78.347,79.789,80.553,81.728,82.521,83.692,85.875,88.057,89.229,90.022,91.197,91.961,93.402,95.874
737,1,85.9039,0.03769,75.899,78.372,79.814,80.578,81.755,82.548,83.72,85.904,88.088,89.26,90.053,91.229,91.993,93.436,95.909
738,1,85.9328,0.0377,75.921,78.396,79.84,80.604,81.781,82.575,83.748,85.933,88.118,89.29,90.085,91.262,92.026,93.469,95.944
739,1,85.9617,0.0377,75.947,78.423,79.867,80.631,81.809,82.603,83.776,85.962,88.148,89.321,90.115,91.292,92.057,93.501,95.976
740,1,85.9906,0.03771,75.97,78.447,79.892,80.657,81.835,82.63,83.803,85.991,88.178,89.351,90.146,91.324,92.089,93.534,96.011
741,1,86.0194,0.03772,75.993,78.471,79.917,80.682,81.861,82.657,83.831,86.019,88.208,89.382,90.178,91.356,92.122,93.568,96.046
742,1,86.0483,0.03772,76.018,78.498,79.944,80.71,81.889,82.684,83.859,86.048,88.238,89.412,90.208,91.387,92.153,93.599,96.078
743,1,86.0771,0.03773,76.041,78.522,79.969,80.735,81.915,82.711,83.887,86.077,88.268,89.443,90.239,91.419,92.185,93.632,96.113
744,1,86.1059,0.03774,76.064,78.546,79.994,80.761,81.941,82.738,83.914,86.106,88.298,89.474,90.27,91.451,92.218,93.666,96.148
745,1,86.1347,0.03775,76.087,78.57,80.019,80.786,81.968,82.765,83.942,86.135,88.328,89.505,90.302,91.483,92.25,93.699,96.183
746,1,86.1634,0.03775,76.112,78.597,80.046,80.813,81.995,82.792,83.97,86.163,88.357,89.535,90.332,91.514,92.281,93.73,96.215
747,1,86.1921,0.03776,76.135,78.621,80.071,80.839,82.021,82.819,83.997,86.192,88.387,89.565,90.363,91.545,92.313,93.763,96.25
748,1,86.2209,0.03777,76.157,78.645,80.096,80.864,82.047,82.846,84.024,86.221,88.417,89.596,90.394,91.577,92.346,93.797,96.284
749,1,86.2495,0.03778,76.18,78.669,80.121,80.89,82.074,82.872,84.052,86.25,88.447,89.627,90.425,91.609,92.378,93.83,96.319
750,1,86.2782,0.03778,76.205,78.695,80.148,80.917,82.101,82.9,84.08,86.278,88.477,89.657,90.456,91.64,92.409,93.861,96.351
751,1,86.3069,0.03779,76.228,78.719,80.173,80.942,82.127,82.927,84.107,86.307,88.507,89.687,90.487,91.672,92.441,93.894,96.386
752,1,86.3355,0.0378,76.251,78.744,80.198,80.968,82.153,82.953,84.134,86.336,88.537,89.718,90.518,91.703,92.473,93.927,96.42
753,1,86.3641,0.0378,76.276,78.77,80.224,80.994,82.18,82.981,84.162,86.364,88.566,89.748,90.548,91.734,92.504,93.959,96.452
754,1,86.3927,0.03781,76.298,78.794,80.249,81.02,82.207,83.007,84.189,86.393,88.596,89.778,90.579,91.766,92.536,93.992,96.487
755,1,86.4212,0.03782,76.321,78.818,80.274,81.045,82.233,83.034,84.217,86.421,88.626,89.809,90.61,91.797,92.568,94.025,96.521
756,1,86.4498,0.03783,76.344,78.842,80.299,81.07,82.259,83.06,84.244,86.45,88.656,89.839,90.641,91.829,92.601,94.058,96.556
757,1,86.4783,0.03783,76.369,78.868,80.325,81.097,82.286,83.088,84.272,86.478,88.685,89.869,90.671,91.859,92.631,94.089,96.588
758,1,86.5068,0.03784,76.391,78.892,80.35,81.123,82.312,83.114,84.299,86.507,88.715,89.899,90.702,91.891,92.663,94.122,96.622
759,1,86.5353,0.03785,76.414,78.916,80.375,81.148,82.338,83.141,84.326,86.535,88.744,89.93,90.733,91.923,92.696,94.155,96.657
760,1,86.5638,0.03786,76.436,78.94,80.4,81.173,82.364,83.167,84.353,86.564,88.774,89.961,90.764,91.954,92.728,94.188,96.691
761,1,86.5922,0.03786,76.461,78.966,80.426,81.2,82.391,83.194,84.381,86.592,88.803,89.99,90.794,91.985,92.758,94.219,96.723
762,1,86.6206,0.03787,76.484,78.989,80.451,81.225,82.417,83.221,84.408,86.621,88.833,90.02,90.825,92.016,92.79,94.252,96.758
763,1,86.649,0.03788,76.506,79.013,80.476,81.25,82.443,83.247,84.435,86.649,88.863,90.051,90.855,92.048,92.822,94.285,96.792
764,1,86.6774,0.03788,76.531,79.039,80.502,81.277,82.47,83.274,84.463,86.677,88.892,90.08,90.885,92.078,92.853,94.316,96.824
765,1,86.7057,0.03789,76.553,79.063,80.527,81.302,82.495,83.301,84.49,86.706,88.922,90.111,90.916,92.11,92.885,94.348,96.858
766,1,86.7341,0.0379,76.576,79.087,80.552,81.327,82.521,83.327,84.517,86.734,88.951,90.141,90.947,92.141,92.917,94.381,96.892
767,1,86.7624,0.03791,76.598,79.111,80.576,81.352,82.547,83.353,84.544,86.762,88.981,90.171,90.978,92.173,92.949,94.414,96.927
768,1,86.7907,0.03791,76.623,79.136,80.602,81.379,82.574,83.381,84.571,86.791,89.01,90.201,91.007,92.203,92.979,94.445,96.958
769,1,86.819,0.03792,76.645,79.16,80.627,81.404,82.6,83.407,84.598,86.819,89.04,90.231,91.038,92.234,93.011,94.478,96.993
770,1,86.8472,0.03793,76.668,79.184,80.652,81.429,82.626,83.433,84.625,86.847,89.069,90.261,91.069,92.266,93.043,94.51,97.027
771,1,86.8754,0.03794,76.69,79.208,80.676,81.454,82.651,83.459,84.652,86.875,89.099,90.292,91.099,92.297,93.075,94.543,97.061
772,1,86.9037,0.03794,76.715,79.233,80.702,81.48,82.678,83.486,84.68,86.904,89.128,90.321,91.129,92.327,93.105,94.574,97.093
773,1,86.9319,0.03795,76.737,79.257,80.727,81.505,82.704,83.513,84.707,86.932,89.157,90.351,91.16,92.358,93.137,94.607,97.127
774,1,86.96,0.03796,76.759,79.281,80.751,81.53,82.73,83.539,84.734,86.96,89.186,90.381,91.19,92.39,93.169,94.639,97.161
775,1,86.9882,0.03796,76.784,79.306,80.778,81.557,82.756,83.566,84.761,86.988,89.215,90.411,91.22,92.42,93.199,94.67,97.192
776,1,87.0163,0.03797,76.806,79.33,80.802,81.582,82.782,83.592,84.788,87.016,89.245,90.441,91.251,92.451,93.23,94.703,97.226
777,1,87.0444,0.03798,76.828,79.354,80.827,81.607,82.808,83.618,84.815,87.044,89.274,90.471,91.281,92.482,93.262,94.735,97.261
778,1,87.0725,0.03799,76.85,79.377,80.851,81.632,82.833,83.644,84.841,87.073,89.304,90.501,91.312,92.513,93.294,94.768,97.295
779,1,87.1006,0.03799,76.875,79.403,80.877,81.658,82.86,83.671,84.869,87.101,89.332,90.53,91.341,92.543,93.324,94.798,97.326
780,1,87.1286,0.038,76.897,79.426,80.902,81.683,82.886,83.697,84.895,87.129,89.362,90.56,91.372,92.575,93.356,94.831,97.36
781,1,87.1567,0.03801,76.919,79.45,80.926,81.708,82.911,83.723,84.922,87.157,89.391,90.59,91.402,92.606,93.387,94.863,97.394
782,1,87.1847,0.03801,76.944,79.475,80.952,81.734,82.938,83.75,84.95,87.185,89.42,90.619,91.432,92.636,93.417,94.894,97.425
783,1,87.2126,0.03802,76.966,79.499,80.976,81.759,82.963,83.776,84.976,87.213,89.449,90.649,91.462,92.667,93.449,94.926,97.459
784,1,87.2406,0.03803,76.988,79.522,81.001,81.783,82.989,83.802,85.003,87.241,89.478,90.679,91.492,92.698,93.481,94.959,97.493
785,1,87.2686,0.03804,77.01,79.546,81.025,81.808,83.014,83.828,85.029,87.269,89.508,90.709,91.523,92.729,93.512,94.991,97.527
786,1,87.2965,0.03804,77.035,79.571,81.051,81.834,83.041,83.855,85.057,87.297,89.536,90.738,91.552,92.759,93.542,95.022,97.558
787,1,87.3244,0.03805,77.057,79.595,81.075,81.859,83.066,83.881,85.083,87.324,89.566,90.768,91.583,92.79,93.574,95.054,97.592
788,1,87.3523,0.03806,77.078,79.618,81.099,81.884,83.092,83.907,85.11,87.352,89.595,90.798,91.613,92.821,93.605,95.087,97.626
789,1,87.3801,0.03806,77.103,79.643,81.125,81.91,83.118,83.933,85.137,87.38,89.623,90.827,91.642,92.85,93.635,95.117,97.657
790,1,87.408,0.03807,77.125,79.667,81.149,81.935,83.143,83.959,85.164,87.408,89.652,90.857,91.673,92.881,93.667,95.149,97.691
791,1,87.4358,0.03808,77.147,79.69,81.174,81.959,83.169,83.985,85.19,87.436,89.682,90.887,91.703,92.912,93.698,95.182,97.725
792,1,87.4636,0.03809,77.169,79.713,81.198,81.984,83.194,84.011,85.217,87.464,89.711,90.916,91.733,92.943,93.729,95.214,97.759
793,1,87.4914,0.03809,77.193,79.739,81.224,82.01,83.221,84.037,85.244,87.491,89.739,90.945,91.762,92.973,93.759,95.244,97.79
794,1,87.5192,0.0381,77.215,79.762,81.248,82.034,83.246,84.063,85.27,87.519,89.768,90.975,91.793,93.004,93.791,95.276,97.824
795,1,87.5469,0.03811,77.237,79.785,81.272,82.059,83.271,84.089,85.297,87.547,89.797,91.005,91.823,93.035,93.822,95.309,97.857
796,1,87.5746,0.03812,77.258,79.808,81.296,82.084,83.296,84.115,85.323,87.575,89.826,91.035,91.853,93.066,93.853,95.341,97.891
797,1,87.6023,0.03812,77.283,79.834,81.322,82.109,83.323,84.141,85.35,87.602,89.855,91.063,91.882,93.095,93.883,95.371,97.922
798,1,87.63,0.03813,77.305,79.857,81.346,82.134,83.348,84.167,85.376,87.63,89.884,91.093,91.912,93.126,93.914,95.403,97.955
799,1,87.6577,0.03814,77.326,79.88,81.37,82.159,83.373,84.193,85.403,87.658,89.913,91.123,91.942,93.157,93.946,95.435,97.989
800,1,87.6853,0.03814,77.351,79.905,81.395,82.184,83.399,84.219,85.43,87.685,89.941,91.151,91.971,93.186,93.975,95.465,98.02
801,1,87.7129,0.03815,77.372,79.928,81.419,82.209,83.425,84.245,85.456,87.713,89.97,91.181,92.001,93.217,94.007,95.497,98.054
802,1,87.7405,0.03816,77.394,79.951,81.443,82.233,83.45,84.27,85.482,87.741,89.999,91.211,92.031,93.248,94.038,95.53,98.087
803,1,87.7681,0.03817,77.415,79.975,81.467,82.258,83.475,84.296,85.508,87.768,90.028,91.24,92.061,93.279,94.069,95.562,98.121
804,1,87.7956,0.03817,77.44,80,81.493,82.283,83.501,84.322,85.535,87.796,90.056,91.269,92.09,93.308,94.098,95.592,98.151
805,1,87.8232,0.03818,77.461,80.023,81.517,82.308,83.526,84.348,85.562,87.823,90.085,91.298,92.12,93.339,94.13,95.624,98.185
806,1,87.8507,0.03819,77.483,80.046,81.541,82.332,83.551,84.373,85.588,87.851,90.114,91.328,92.15,93.369,94.161,95.656,98.218
807,1,87.8782,0.03819,77.507,80.071,81.566,82.358,83.577,84.4,85.615,87.878,90.142,91.357,92.179,93.398,94.19,95.686,98.249
808,1,87.9056,0.0382,77.529,80.094,81.59,82.382,83.602,84.425,85.641,87.906,90.171,91.386,92.209,93.429,94.221,95.717,98.283
809,1,87.9331,0.03821,77.55,80.117,81.614,82.407,83.627,84.451,85.667,87.933,90.199,91.415,92.239,93.46,94.252,95.749,98.316
810,1,87.9605,0.03821,77.574,80.142,81.639,82.432,83.653,84.477,85.694,87.961,90.227,91.444,92.268,93.489,94.282,95.779,98.347
811,1,87.9879,0.03822,77.596,80.165,81.663,82.456,83.678,84.502,85.72,87.988,90.256,91.473,92.298,93.519,94.313,95.811,98.38
812,1,88.0153,0.03823,77.617,80.188,81.687,82.481,83.703,84.528,85.746,88.015,90.285,91.503,92.327,93.55,94.344,95.843,98.413
813,1,88.0427,0.03824,77.639,80.21,81.711,82.505,83.728,84.553,85.772,88.043,90.314,91.532,92.357,93.581,94.375,95.875,98.447
814,1,88.07,0.03824,77.663,80.235,81.736,82.53,83.754,84.58,85.798,88.07,90.342,91.56,92.386,93.61,94.404,95.905,98.477
815,1,88.0974,0.03825,77.684,80.258,81.76,82.555,83.779,84.605,85.825,88.097,90.37,91.59,92.416,93.64,94.435,95.937,98.511
816,1,88.1247,0.03826,77.706,80.281,81.783,82.579,83.804,84.63,85.851,88.125,90.399,91.619,92.446,93.671,94.466,95.968,98.544
817,1,88.1519,0.03826,77.729,80.306,81.809,82.604,83.83,84.656,85.877,88.152,90.427,91.647,92.474,93.699,94.495,95.998,98.574
818,1,88.1792,0.03827,77.751,80.329,81.832,82.628,83.854,84.682,85.903,88.179,90.455,91.677,92.504,93.73,94.526,96.03,98.608
819,1,88.2065,0.03828,77.772,80.351,81.856,82.653,83.879,84.707,85.929,88.207,90.484,91.706,92.534,93.76,94.557,96.062,98.641
820,1,88.2337,0.03829,77.793,80.374,81.879,82.677,83.904,84.732,85.955,88.234,90.512,91.735,92.563,93.791,94.588,96.093,98.674
821,1,88.2609,0.03829,77.817,80.399,81.905,82.702,83.93,84.758,85.981,88.261,90.54,91.764,92.592,93.82,94.617,96.123,98.704
822,1,88.2881,0.0383,77.839,80.422,81.928,82.726,83.955,84.783,86.007,88.288,90.569,91.793,92.622,93.85,94.648,96.154,98.738
823,1,88.3152,0.03831,77.86,80.444,81.952,82.75,83.979,84.809,86.033,88.315,90.597,91.822,92.651,93.88,94.679,96.186,98.771
824,1,88.3423,0.03831,77.884,80.469,81.977,82.775,84.005,84.835,86.06,88.342,90.625,91.85,92.68,93.909,94.708,96.216,98.801
825,1,88.3695,0.03832,77.905,80.492,82.001,82.8,84.03,84.86,86.085,88.37,90.654,91.879,92.709,93.939,94.738,96.247,98.834
826,1,88.3966,0.03833,77.926,80.514,82.024,82.823,84.054,84.885,86.111,88.397,90.682,91.908,92.739,93.97,94.769,96.279,98.867
827,1,88.4236,0.03834,77.947,80.537,82.047,82.847,84.079,84.91,86.137,88.424,90.71,91.937,92.768,94,94.8,96.31,98.9
828,1,88.4507,0.03834,77.971,80.562,82.073,82.873,84.105,84.936,86.163,88.451,90.738,91.965,92.797,94.029,94.829,96.34,98.93
829,1,88.4777,0.03835,77.992,80.584,82.096,82.897,84.129,84.961,86.189,88.478,90.766,91.994,92.826,94.059,94.859,96.371,98.963
830,1,88.5047,0.03836,78.013,80.607,82.119,82.92,84.154,84.986,86.215,88.505,90.795,92.023,92.856,94.089,94.89,96.403,98.996
831,1,88.5317,0.03836,78.037,80.631,82.144,82.946,84.179,85.012,86.241,88.532,90.822,92.052,92.884,94.118,94.919,96.432,99.026
832,1,88.5587,0.03837,78.058,80.654,82.168,82.969,84.204,85.037,86.267,88.559,90.851,92.08,92.913,94.148,94.95,96.464,99.059
833,1,88.5856,0.03838,78.079,80.676,82.191,82.993,84.228,85.062,86.292,88.586,90.879,92.109,92.943,94.178,94.98,96.495,99.092
834,1,88.6126,0.03838,78.103,80.701,82.216,83.019,84.254,85.088,86.319,88.613,90.907,92.137,92.971,94.207,95.009,96.524,99.122
835,1,88.6395,0.03839,78.124,80.723,82.239,83.042,84.279,85.113,86.344,88.64,90.935,92.166,93,94.237,95.04,96.556,99.155
836,1,88.6664,0.0384,78.145,80.746,82.263,83.066,84.303,85.138,86.37,88.666,90.963,92.195,93.03,94.267,95.07,96.587,99.188
837,1,88.6932,0.03841,78.166,80.768,82.286,83.09,84.327,85.162,86.395,88.693,90.991,92.224,93.059,94.297,95.101,96.618,99.221
838,1,88.7201,0.03841,78.189,80.793,82.311,83.115,84.353,85.188,86.422,88.72,91.019,92.252,93.087,94.325,95.129,96.648,99.251
839,1,88.7469,0.03842,78.21,80.815,82.334,83.139,84.377,85.213,86.447,88.747,91.047,92.281,93.117,94.355,95.16,96.679,99.284
840,1,88.7737,0.03843,78.231,80.837,82.357,83.162,84.402,85.238,86.473,88.774,91.075,92.31,93.146,94.385,95.19,96.71,99.316
841,1,88.8005,0.03843,78.255,80.862,82.382,83.187,84.427,85.264,86.499,88.801,91.102,92.337,93.174,94.414,95.219,96.739,99.346
842,1,88.8273,0.03844,78.276,80.884,82.405,83.211,84.451,85.288,86.524,88.827,91.13,92.366,93.203,94.444,95.249,96.771,99.379
843,1,88.854,0.03845,78.296,80.906,82.428,83.234,84.476,85.313,86.55,88.854,91.158,92.395,93.232,94.474,95.28,96.802,99.412
844,1,88.8807,0.03845,78.32,80.93,82.453,83.259,84.501,85.339,86.576,88.881,91.186,92.423,93.26,94.502,95.308,96.831,99.441
845,1,88.9074,0.03846,78.341,80.953,82.476,83.283,84.525,85.363,86.601,88.907,91.214,92.451,93.29,94.532,95.339,96.862,99.474
846,1,88.9341,0.03847,78.362,80.975,82.499,83.307,84.55,85.388,86.626,88.934,91.242,92.48,93.319,94.562,95.369,96.893,99.507
847,1,88.9608,0.03848,78.382,80.997,82.522,83.33,84.574,85.413,86.652,88.961,91.27,92.509,93.348,94.591,95.399,96.924,99.539
848,1,88.9874,0.03848,78.406,81.021,82.547,83.355,84.599,85.438,86.678,88.987,91.297,92.536,93.376,94.62,95.428,96.953,99.569
849,1,89.014,0.03849,78.426,81.044,82.57,83.378,84.623,85.463,86.703,89.014,91.325,92.565,93.405,94.65,95.458,96.984,99.602
850,1,89.0406,0.0385,78.447,81.066,82.593,83.402,84.647,85.488,86.728,89.041,91.353,92.594,93.434,94.679,95.488,97.015,99.634
851,1,89.0672,0.0385,78.471,81.09,82.618,83.427,84.673,85.513,86.754,89.067,91.38,92.621,93.462,94.708,95.517,97.044,99.664
852,1,89.0938,0.03851,78.491,81.112,82.641,83.45,84.697,85.538,86.78,89.094,91.408,92.65,93.491,94.737,95.547,97.076,99.696
853,1,89.1203,0.03852,78.512,81.134,82.664,83.474,84.721,85.562,86.805,89.12,91.436,92.678,93.52,94.767,95.577,97.106,99.729
854,1,89.1468,0.03852,78.535,81.158,82.688,83.498,84.746,85.588,86.831,89.147,91.463,92.706,93.548,94.795,95.605,97.135,99.758
855,1,89.1733,0.03853,78.556,81.18,82.711,83.522,84.77,85.612,86.856,89.173,91.491,92.734,93.577,94.825,95.635,97.166,99.791
856,1,89.1998,0.03854,78.576,81.202,82.734,83.545,84.794,85.637,86.881,89.2,91.519,92.763,93.605,94.854,95.666,97.197,99.823
857,1,89.2263,0.03855,78.597,81.224,82.757,83.569,84.818,85.661,86.906,89.226,91.546,92.791,93.634,94.884,95.696,97.228,99.856
858,1,89.2527,0.03855,78.62,81.248,82.781,83.593,84.843,85.687,86.932,89.253,91.573,92.819,93.662,94.912,95.724,97.257,99.885
859,1,89.2791,0.03856,78.641,81.27,82.804,83.617,84.867,85.711,86.957,89.279,91.601,92.847,93.691,94.942,95.754,97.288,99.918
860,1,89.3055,0.03857,78.661,81.292,82.827,83.64,84.891,85.735,86.982,89.306,91.629,92.876,93.72,94.971,95.784,97.319,99.95
861,1,89.3319,0.03857,78.684,81.316,82.852,83.665,84.916,85.761,87.008,89.332,91.656,92.903,93.748,94.999,95.812,97.347,99.979
862,1,89.3583,0.03858,78.705,81.338,82.874,83.688,84.94,85.785,87.033,89.358,91.684,92.931,93.776,95.029,95.842,97.378,100.012
863,1,89.3846,0.03859,78.725,81.36,82.897,83.711,84.964,85.81,87.058,89.385,91.711,92.96,93.805,95.058,95.872,97.409,100.044
864,1,89.4109,0.03859,78.748,81.384,82.921,83.736,84.989,85.835,87.084,89.411,91.738,92.987,93.833,95.086,95.9,97.438,100.073
865,1,89.4372,0.0386,78.769,81.406,82.944,83.759,85.013,85.859,87.109,89.437,91.766,93.015,93.861,95.116,95.93,97.468,100.106
866,1,89.4635,0.03861,78.789,81.428,82.967,83.782,85.037,85.883,87.134,89.464,91.793,93.044,93.89,95.145,95.96,97.499,100.138
867,1,89.4898,0.03861,78.812,81.452,82.991,83.806,85.062,85.909,87.159,89.49,91.82,93.071,93.918,95.173,95.988,97.528,100.167
868,1,89.516,0.03862,78.833,81.474,83.014,83.83,85.086,85.933,87.184,89.516,91.848,93.099,93.946,95.202,96.018,97.558,100.199
869,1,89.5422,0.03863,78.853,81.495,83.037,83.853,85.109,85.957,87.209,89.542,91.875,93.127,93.975,95.232,96.048,97.589,100.231
870,1,89.5684,0.03864,78.873,81.517,83.059,83.876,85.133,85.981,87.234,89.568,91.903,93.155,94.004,95.261,96.078,97.62,100.263
871,1,89.5946,0.03864,78.896,81.541,83.083,83.9,85.158,86.007,87.26,89.595,91.93,93.183,94.031,95.289,96.106,97.648,100.293
872,1,89.6208,0.03865,78.917,81.563,83.106,83.923,85.182,86.031,87.284,89.621,91.957,93.211,94.06,95.318,96.136,97.679,100.325
873,1,89.6469,0.03866,78.937,81.584,83.129,83.946,85.205,86.055,87.309,89.647,91.985,93.239,94.088,95.348,96.165,97.709,100.357
874,1,89.673,0.03866,78.96,81.608,83.153,83.971,85.23,86.08,87.335,89.673,92.011,93.266,94.116,95.375,96.193,97.738,100.386
875,1,89.6991,0.03867,78.98,81.63,83.175,83.994,85.254,86.104,87.36,89.699,92.039,93.294,94.144,95.405,96.223,97.768,100.418
876,1,89.7252,0.03868,79,81.651,83.198,84.017,85.277,86.128,87.384,89.725,92.066,93.322,94.173,95.434,96.253,97.799,100.45
877,1,89.7513,0.03868,79.023,81.675,83.222,84.041,85.302,86.153,87.41,89.751,92.093,93.349,94.2,95.462,96.281,97.827,100.479
878,1,89.7773,0.03869,79.043,81.697,83.244,84.064,85.326,86.177,87.434,89.777,92.12,93.377,94.229,95.491,96.31,97.858,100.511
879,1,89.8033,0.0387,79.064,81.718,83.267,84.087,85.349,86.201,87.459,89.803,92.147,93.405,94.257,95.52,96.34,97.888,100.543
880,1,89.8293,0.0387,79.086,81.742,83.291,84.111,85.374,86.226,87.485,89.829,92.174,93.432,94.284,95.547,96.368,97.917,100.572
881,1,89.8553,0.03871,79.107,81.764,83.313,84.134,85.398,86.25,87.509,89.855,92.201,93.46,94.313,95.577,96.397,97.947,100.604
882,1,89.8813,0.03872,79.127,81.785,83.336,84.157,85.421,86.274,87.534,89.881,92.229,93.488,94.341,95.606,96.427,97.977,100.636
