Age,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
1119,-0.072,14.4716,0.12156,9.989,10.938,11.535,11.866,12.395,12.766,13.336,14.472,15.712,16.424,16.926,17.7,18.224,19.257,21.179
1120,-0.0721,14.4771,0.12158,9.993,10.942,11.539,11.87,12.399,12.77,13.341,14.477,15.718,16.431,16.933,17.708,18.231,19.266,21.189
1121,-0.0722,14.4826,0.12159,9.996,10.946,11.544,11.874,12.404,12.775,13.345,14.483,15.724,16.437,16.94,17.715,18.239,19.274,21.197
1122,-0.0724,14.4881,0.12161,10,10.949,11.548,11.879,12.408,12.78,13.35,14.488,15.73,16.444,16.947,17.722,18.246,19.282,21.207
1123,-0.0725,14.4937,0.12163,10.003,10.953,11.552,11.883,12.413,12.784,13.355,14.494,15.737,16.45,16.954,17.73,18.254,19.29,21.217
1124,-0.0726,14.4992,0.12165,10.006,10.957,11.556,11.887,12.417,12.789,13.36,14.499,15.743,16.457,16.96,17.737,18.262,19.299,21.226
1125,-0.0728,14.5047,0.12166,10.01,10.961,11.56,11.891,12.422,12.794,13.365,14.505,15.749,16.464,16.967,17.744,18.269,19.307,21.235
1126,-0.0729,14.5102,0.12168,10.013,10.965,11.564,11.895,12.426,12.798,13.37,14.51,15.755,16.47,16.974,17.752,18.277,19.315,21.245
1127,-0.073,14.5158,0.1217,10.016,10.968,11.568,11.9,12.431,12.803,13.375,14.516,15.761,16.477,16.981,17.759,18.285,19.323,21.255
1128,-0.0732,14.5213,0.12171,10.02,10.972,11.572,11.904,12.435,12.808,13.38,14.521,15.768,16.483,16.988,17.766,18.292,19.331,21.264
1129,-0.0733,14.5268,0.12173,10.023,10.976,11.576,11.908,12.44,12.812,13.385,14.527,15.774,16.49,16.995,17.773,18.3,19.34,21.273
1130,-0.0734,14.5323,0.12175,10.027,10.98,11.58,11.912,12.444,12.817,13.39,14.532,15.78,16.496,17.002,17.781,18.307,19.348,21.283
1131,-0.0736,14.5378,0.12177,10.03,10.983,11.584,11.916,12.448,12.822,13.395,14.538,15.786,16.503,17.008,17.788,18.315,19.356,21.293
1132,-0.0737,14.5433,0.12178,10.033,10.987,11.588,11.921,12.453,12.826,13.4,14.543,15.792,16.51,17.015,17.795,18.322,19.364,21.301
1133,-0.0738,14.5489,0.1218,10.037,10.991,11.592,11.925,12.457,12.831,13.405,14.549,15.799,16.516,17.022,17.803,18.33,19.373,21.311
1134,-0.0739,14.5544,0.12182,10.04,10.995,11.596,11.929,12.462,12.836,13.41,14.554,15.805,16.523,17.029,17.81,18.338,19.381,21.321
1135,-0.0741,14.5599,0.12183,10.044,10.999,11.601,11.934,12.466,12.84,13.415,14.56,15.811,16.529,17.036,17.817,18.345,19.389,21.33
1136,-0.0742,14.5654,0.12185,10.047,11.003,11.605,11.938,12.471,12.845,13.42,14.565,15.817,16.536,17.043,17.825,18.353,19.397,21.339
1137,-0.0743,14.5709,0.12187,10.05,11.006,11.609,11.942,12.475,12.85,13.424,14.571,15.823,16.543,17.05,17.832,18.361,19.406,21.349
1138,-0.0745,14.5764,0.12189,10.054,11.01,11.613,11.946,12.48,12.854,13.429,14.576,15.829,16.549,17.056,17.839,18.368,19.414,21.359
1139,-0.0746,14.5819,0.1219,10.057,11.014,11.617,11.95,12.484,12.859,13.434,14.582,15.836,16.556,17.063,17.846,18.376,19.422,21.368
1140,-0.0747,14.5875,0.12192,10.06,11.018,11.621,11.955,12.489,12.864,13.439,14.588,15.842,16.562,17.07,17.854,18.384,19.43,21.377
1141,-0.0749,14.593,0.12194,10.064,11.021,11.625,11.959,12.493,12.868,13.444,14.593,15.848,16.569,17.077,17.861,18.391,19.439,21.387
1142,-0.075,14.5985,0.12195,10.067,11.025,11.629,11.963,12.498,12.873,13.449,14.599,15.854,16.575,17.084,17.868,18.399,19.447,21.396
1143,-0.0751,14.604,0.12197,10.071,11.029,11.633,11.967,12.502,12.877,13.454,14.604,15.86,16.582,17.091,17.876,18.406,19.455,21.406
1144,-0.0752,14.6095,0.12199,10.074,11.033,11.637,11.971,12.506,12.882,13.459,14.61,15.866,16.589,17.098,17.883,18.414,19.463,21.415
1145,-0.0754,14.615,0.122,10.077,11.037,11.641,11.976,12.511,12.887,13.464,14.615,15.873,16.595,17.104,17.89,18.421,19.471,21.424
1146,-0.0755,14.6205,0.12202,10.081,11.04,11.645,11.98,12.515,12.891,13.469,14.621,15.879,16.602,17.111,17.898,18.429,19.48,21.434
1147,-0.0756,14.626,0.12204,10.084,11.044,11.649,11.984,12.52,12.896,13.474,14.626,15.885,16.608,17.118,17.905,18.437,19.488,21.443
1148,-0.0758,14.6315,0.12206,10.087,11.048,11.653,11.988,12.524,12.901,13.479,14.632,15.891,16.615,17.125,17.912,18.445,19.496,21.453
1149,-0.0759,14.6371,0.12207,10.091,11.052,11.657,11.993,12.529,12.905,13.484,14.637,15.897,16.621,17.132,17.92,18.452,19.504,21.462
1150,-0.076,14.6426,0.12209,10.094,11.056,11.661,11.997,12.533,12.91,13.489,14.643,15.904,16.628,17.139,17.927,18.46,19.513,21.472
1151,-0.0762,14.6481,0.12211,10.097,11.059,11.665,12.001,12.538,12.915,13.493,14.648,15.91,16.635,17.146,17.934,18.467,19.521,21.481
1152,-0.0763,14.6536,0.12212,10.101,11.063,11.67,12.005,12.542,12.919,13.498,14.654,15.916,16.641,17.152,17.941,18.475,19.529,21.49
1153,-0.0764,14.6591,0.12214,10.104,11.067,11.674,12.009,12.547,12.924,13.503,14.659,15.922,16.648,17.159,17.949,18.482,19.537,21.5
1154,-0.0765,14.6646,0.12216,10.108,11.071,11.678,12.013,12.551,12.929,13.508,14.665,15.928,16.654,17.166,17.956,18.49,19.546,21.51
1155,-0.0767,14.6701,0.12217,10.111,11.075,11.682,12.018,12.556,12.933,13.513,14.67,15.934,16.661,17.173,17.963,18.498,19.554,21.519
1156,-0.0768,14.6756,0.12219,10.114,11.078,11.686,12.022,12.56,12.938,13.518,14.676,15.941,16.667,17.18,17.971,18.505,19.562,21.528
1157,-0.0769,14.6811,0.12221,10.118,11.082,11.69,12.026,12.565,12.942,13.523,14.681,15.947,16.674,17.187,17.978,18.513,19.57,21.538
1158,-0.0771,14.6866,0.12222,10.121,11.086,11.694,12.03,12.569,12.947,13.528,14.687,15.953,16.68,17.193,17.985,18.52,19.578,21.547
1159,-0.0772,14.6921,0.12224,10.125,11.09,11.698,12.035,12.574,12.952,13.533,14.692,15.959,16.687,17.2,17.992,18.528,19.587,21.557
1160,-0.0773,14.6976,0.12226,10.128,11.093,11.702,12.039,12.578,12.956,13.538,14.698,15.965,16.694,17.207,18,18.536,19.595,21.566
1161,-0.0774,14.7032,0.12228,10.131,11.097,11.706,12.043,12.582,12.961,13.543,14.703,15.972,16.7,17.214,18.007,18.544,19.604,21.576
1162,-0.0776,14.7087,0.12229,10.135,11.101,11.71,12.047,12.587,12.966,13.548,14.709,15.978,16.707,17.221,18.014,18.551,19.611,21.585
1163,-0.0777,14.7142,0.12231,10.138,11.105,11.714,12.051,12.591,12.97,13.553,14.714,15.984,16.713,17.228,18.022,18.559,19.62,21.595
1164,-0.0778,14.7197,0.12233,10.141,11.108,11.718,12.056,12.596,12.975,13.558,14.72,15.99,16.72,17.235,18.029,18.566,19.628,21.604
1165,-0.078,14.7252,0.12234,10.145,11.112,11.722,12.06,12.6,12.98,13.562,14.725,15.996,16.726,17.241,18.036,18.574,19.636,21.613
1166,-0.0781,14.7307,0.12236,10.148,11.116,11.726,12.064,12.605,12.984,13.567,14.731,16.002,16.733,17.248,18.044,18.581,19.645,21.623
1167,-0.0782,14.7362,0.12238,10.151,11.12,11.73,12.068,12.609,12.989,13.572,14.736,16.008,16.74,17.255,18.051,18.589,19.653,21.632
1168,-0.0783,14.7417,0.12239,10.155,11.124,11.735,12.073,12.614,12.994,13.577,14.742,16.015,16.746,17.262,18.058,18.596,19.661,21.641
1169,-0.0785,14.7472,0.12241,10.158,11.128,11.739,12.077,12.618,12.998,13.582,14.747,16.021,16.753,17.269,18.066,18.604,19.669,21.651
1170,-0.0786,14.7527,0.12243,10.161,11.131,11.743,12.081,12.623,13.003,13.587,14.753,16.027,16.759,17.276,18.073,18.612,19.678,21.661
1171,-0.0787,14.7582,0.12244,10.165,11.135,11.747,12.085,12.627,13.008,13.592,14.758,16.033,16.766,17.282,18.08,18.619,19.685,21.67
1172,-0.0788,14.7637,0.12246,10.168,11.139,11.751,12.089,12.632,13.012,13.597,14.764,16.039,16.772,17.289,18.087,18.627,19.694,21.679
1173,-0.079,14.7692,0.12248,10.172,11.143,11.755,12.094,12.636,13.017,13.602,14.769,16.045,16.779,17.296,18.095,18.635,19.702,21.689
1174,-0.0791,14.7747,0.12249,10.175,11.147,11.759,12.098,12.64,13.021,13.607,14.775,16.052,16.785,17.303,18.102,18.642,19.71,21.698
1175,-0.0792,14.7802,0.12251,10.178,11.15,11.763,12.102,12.645,13.026,13.612,14.78,16.058,16.792,17.31,18.109,18.65,19.718,21.708
1176,-0.0794,14.7857,0.12253,10.182,11.154,11.767,12.106,12.649,13.031,13.617,14.786,16.064,16.799,17.317,18.117,18.658,19.727,21.717
1177,-0.0795,14.7912,0.12254,10.185,11.158,11.771,12.11,12.654,13.035,13.622,14.791,16.07,16.805,17.323,18.124,18.665,19.735,21.726
1178,-0.0796,14.7967,0.12256,10.189,11.162,11.775,12.115,12.658,13.04,13.626,14.797,16.076,16.812,17.33,18.131,18.673,19.743,21.736
1179,-0.0797,14.8022,0.12258,10.192,11.165,11.779,12.119,12.663,13.045,13.631,14.802,16.082,16.818,17.337,18.139,18.68,19.752,21.746
1180,-0.0799,14.8077,0.12259,10.195,11.169,11.783,12.123,12.667,13.049,13.636,14.808,16.089,16.825,17.344,18.146,18.688,19.759,21.755
1181,-0.08,14.8132,0.12261,10.199,11.173,11.787,12.127,12.672,13.054,13.641,14.813,16.095,16.831,17.351,18.153,18.695,19.768,21.764
1182,-0.0801,14.8187,0.12263,10.202,11.177,11.791,12.131,12.676,13.058,13.646,14.819,16.101,16.838,17.358,18.16,18.703,19.776,21.774
1183,-0.0802,14.8242,0.12265,10.205,11.18,11.795,12.135,12.68,13.063,13.651,14.824,16.107,16.845,17.365,18.168,18.711,19.785,21.784
1184,-0.0804,14.8297,0.12266,10.209,11.184,11.799,12.14,12.685,13.068,13.656,14.83,16.113,16.851,17.371,18.175,18.718,19.793,21.793
1185,-0.0805,14.8352,0.12268,10.212,11.188,11.803,12.144,12.689,13.072,13.661,14.835,16.119,16.858,17.378,18.182,18.726,19.801,21.802
1186,-0.0806,14.8407,0.1227,10.215,11.192,11.807,12.148,12.694,13.077,13.666,14.841,16.126,16.864,17.385,18.19,18.734,19.809,21.812
1187,-0.0808,14.8462,0.12271,10.219,11.196,11.812,12.152,12.698,13.082,13.671,14.846,16.132,16.871,17.392,18.197,18.741,19.817,21.821
1188,-0.0809,14.8517,0.12273,10.222,11.199,11.816,12.157,12.703,13.086,13.676,14.852,16.138,16.877,17.399,18.204,18.749,19.826,21.831
1189,-0.081,14.8572,0.12275,10.225,11.203,11.819,12.161,12.707,13.091,13.68,14.857,16.144,16.884,17.406,18.212,18.756,19.834,21.84
1190,-0.0811,14.8627,0.12276,10.229,11.207,11.824,12.165,12.712,13.096,13.685,14.863,16.15,16.89,17.413,18.219,18.764,19.842,21.849
1191,-0.0813,14.8682,0.12278,10.232,11.211,11.828,12.169,12.716,13.1,13.69,14.868,16.156,16.897,17.419,18.226,18.772,19.85,21.859
1192,-0.0814,14.8737,0.1228,10.235,11.214,11.832,12.173,12.721,13.105,13.695,14.874,16.163,16.904,17.426,18.234,18.779,19.859,21.869
1193,-0.0815,14.8792,0.12281,10.239,11.218,11.836,12.178,12.725,13.109,13.7,14.879,16.169,16.91,17.433,18.241,18.787,19.867,21.878
1194,-0.0816,14.8847,0.12283,10.242,11.222,11.84,12.182,12.73,13.114,13.705,14.885,16.175,16.917,17.44,18.248,18.794,19.875,21.887
1195,-0.0818,14.8902,0.12285,10.246,11.226,11.844,12.186,12.734,13.119,13.71,14.89,16.181,16.923,17.447,18.255,18.802,19.883,21.897
1196,-0.0819,14.8957,0.12286,10.249,11.23,11.848,12.19,12.738,13.123,13.715,14.896,16.187,16.93,17.454,18.263,18.809,19.891,21.906
1197,-0.082,14.9012,0.12288,10.252,11.233,11.852,12.194,12.743,13.128,13.72,14.901,16.193,16.936,17.461,18.27,18.817,19.9,21.916
1198,-0.0821,14.9067,0.1229,10.256,11.237,11.856,12.199,12.747,13.133,13.725,14.907,16.2,16.943,17.467,18.277,18.825,19.908,21.925
1199,-0.0823,14.9122,0.12291,10.259,11.241,11.86,12.203,12.752,13.137,13.73,14.912,16.206,16.95,17.474,18.284,18.832,19.916,21.935
1200,-0.0824,14.9177,0.12293,10.262,11.245,11.864,12.207,12.756,13.142,13.735,14.918,16.212,16.956,17.481,18.292,18.84,19.924,21.944
1201,-0.0825,14.9232,0.12295,10.266,11.248,11.868,12.211,12.761,13.146,13.739,14.923,16.218,16.963,17.488,18.299,18.848,19.933,21.954
1202,-0.0826,14.9287,0.12296,10.269,11.252,11.872,12.215,12.765,13.151,13.744,14.929,16.224,16.969,17.495,18.306,18.855,19.941,21.963
1203,-0.0828,14.9342,0.12298,10.273,11.256,11.876,12.22,12.77,13.156,13.749,14.934,16.23,16.976,17.502,18.314,18.863,19.949,21.973
1204,-0.0829,14.9397,0.123,10.276,11.26,11.88,12.224,12.774,13.16,13.754,14.94,16.237,16.982,17.509,18.321,18.871,19.958,21.982
1205,-0.083,14.9452,0.12301,10.279,11.264,11.884,12.228,12.779,13.165,13.759,14.945,16.243,16.989,17.515,18.328,18.878,19.966,21.991
1206,-0.0831,14.9507,0.12303,10.283,11.267,11.888,12.232,12.783,13.17,13.764,14.951,16.249,16.996,17.522,18.336,18.886,19.974,22.001
1207,-0.0833,14.9562,0.12305,10.286,11.271,11.892,12.236,12.787,13.174,13.769,14.956,16.255,17.002,17.529,18.343,18.893,19.982,22.011
1208,-0.0834,14.9617,0.12306,10.289,11.275,11.897,12.241,12.792,13.179,13.774,14.962,16.261,17.009,17.536,18.35,18.901,19.99,22.02
1209,-0.0835,14.9672,0.12308,10.293,11.279,11.901,12.245,12.796,13.184,13.779,14.967,16.267,17.015,17.543,18.358,18.909,19.999,22.029
1210,-0.0836,14.9727,0.1231,10.296,11.282,11.904,12.249,12.801,13.188,13.784,14.973,16.274,17.022,17.55,18.365,18.916,20.007,22.039
1211,-0.0838,14.9782,0.12311,10.3,11.286,11.909,12.253,12.805,13.193,13.789,14.978,16.28,17.028,17.556,18.372,18.924,20.015,22.048
1212,-0.0839,14.9837,0.12313,10.303,11.29,11.913,12.257,12.81,13.197,13.794,14.984,16.286,17.035,17.563,18.379,18.931,20.023,22.058
1213,-0.084,14.9892,0.12315,10.306,11.294,11.917,12.262,12.814,13.202,13.798,14.989,16.292,17.042,17.57,18.387,18.939,20.032,22.068
1214,-0.0841,14.9947,0.12316,10.31,11.297,11.921,12.266,12.819,13.207,13.803,14.995,16.298,17.048,17.577,18.394,18.947,20.04,22.077
1215,-0.0843,15.0002,0.12318,10.313,11.301,11.925,12.27,12.823,13.211,13.808,15,16.304,17.055,17.584,18.401,18.954,20.048,22.086
1216,-0.0844,15.0057,0.1232,10.316,11.305,11.929,12.274,12.827,13.216,13.813,15.006,16.311,17.061,17.591,18.409,18.962,20.057,22.096
1217,-0.0845,15.0112,0.12321,10.32,11.309,11.933,12.279,12.832,13.221,13.818,15.011,16.317,17.068,17.598,18.416,18.969,20.065,22.105
1218,-0.0846,15.0167,0.12323,10.323,11.312,11.937,12.283,12.836,13.225,13.823,15.017,16.323,17.074,17.604,18.423,18.977,20.073,22.115
1219,-0.0848,15.0222,0.12325,10.326,11.316,11.941,12.287,12.841,13.23,13.828,15.022,16.329,17.081,17.611,18.431,18.985,20.081,22.125
1220,-0.0849,15.0277,0.12326,10.33,11.32,11.945,12.291,12.845,13.235,13.833,15.028,16.335,17.087,17.618,18.438,18.992,20.089,22.133
1221,-0.085,15.0332,0.12328,10.333,11.324,11.949,12.295,12.85,13.239,13.838,15.033,16.341,17.094,17.625,18.445,19,20.098,22.143
1222,-0.0851,15.0387,0.1233,10.336,11.327,11.953,12.299,12.854,13.244,13.843,15.039,16.348,17.101,17.632,18.453,19.008,20.106,22.153
1223,-0.0853,15.0442,0.12331,10.34,11.331,11.957,12.304,12.859,13.248,13.848,15.044,16.354,17.107,17.639,18.46,19.015,20.114,22.162
1224,-0.0854,15.0497,0.12333,10.343,11.335,11.961,12.308,12.863,13.253,13.853,15.05,16.36,17.114,17.646,18.467,19.023,20.123,22.172
1225,-0.0855,15.0552,0.12335,10.346,11.339,11.965,12.312,12.867,13.258,13.857,15.055,16.366,17.12,17.653,18.475,19.031,20.131,22.181
1226,-0.0856,15.0607,0.12336,10.35,11.343,11.969,12.316,12.872,13.262,13.862,15.061,16.372,17.127,17.659,18.482,19.038,20.139,22.19
1227,-0.0858,15.0662,0.12338,10.353,11.346,11.973,12.32,12.876,13.267,13.867,15.066,16.379,17.134,17.666,18.489,19.046,20.147,22.2
1228,-0.0859,15.0717,0.1234,10.356,11.35,11.977,12.325,12.881,13.272,13.872,15.072,16.385,17.14,17.673,18.497,19.054,20.156,22.21
1229,-0.086,15.0772,0.12342,10.36,11.354,11.981,12.329,12.885,13.276,13.877,15.077,16.391,17.147,17.68,18.504,19.061,20.164,22.22
1230,-0.0861,15.0827,0.12343,10.363,11.358,11.985,12.333,12.89,13.281,13.882,15.083,16.397,17.153,17.687,18.511,19.069,20.172,22.229
1231,-0.0863,15.0882,0.12345,10.366,11.361,11.989,12.337,12.894,13.285,13.887,15.088,16.403,17.16,17.694,18.519,19.076,20.181,22.238
1232,-0.0864,15.0937,0.12347,10.37,11.365,11.993,12.341,12.899,13.29,13.892,15.094,16.409,17.166,17.701,18.526,19.084,20.189,22.248
1233,-0.0865,15.0992,0.12348,10.373,11.369,11.998,12.346,12.903,13.295,13.897,15.099,16.416,17.173,17.707,18.533,19.092,20.197,22.257
1234,-0.0866,15.1047,0.1235,10.376,11.373,12.002,12.35,12.908,13.299,13.902,15.105,16.422,17.18,17.714,18.54,19.099,20.205,22.267
1235,-0.0868,15.1102,0.12352,10.38,11.376,12.006,12.354,12.912,13.304,13.907,15.11,16.428,17.186,17.721,18.548,19.107,20.214,22.277
1236,-0.0869,15.1157,0.12353,10.383,11.38,12.01,12.358,12.916,13.309,13.911,15.116,16.434,17.193,17.728,18.555,19.114,20.222,22.286
1237,-0.087,15.1212,0.12355,10.386,11.384,12.014,12.362,12.921,13.313,13.916,15.121,16.44,17.199,17.735,18.562,19.122,20.23,22.295
1238,-0.0871,15.1267,0.12357,10.39,11.388,12.018,12.366,12.925,13.318,13.921,15.127,16.446,17.206,17.742,18.57,19.13,20.239,22.305
1239,-0.0872,15.1322,0.12358,10.393,11.392,12.022,12.371,12.93,13.322,13.926,15.132,16.453,17.212,17.749,18.577,19.137,20.246,22.314
1240,-0.0874,15.1377,0.1236,10.397,11.395,12.026,12.375,12.934,13.327,13.931,15.138,16.459,17.219,17.755,18.584,19.145,20.255,22.324
1241,-0.0875,15.1432,0.12362,10.4,11.399,12.03,12.379,12.939,13.332,13.936,15.143,16.465,17.226,17.762,18.592,19.153,20.263,22.334
1242,-0.0876,15.1487,0.12363,10.403,11.403,12.034,12.383,12.943,13.336,13.941,15.149,16.471,17.232,17.769,18.599,19.16,20.271,22.343
1243,-0.0877,15.1542,0.12365,10.407,11.407,12.038,12.387,12.948,13.341,13.946,15.154,16.477,17.239,17.776,18.606,19.168,20.28,22.352
1244,-0.0879,15.1596,0.12367,10.41,11.41,12.042,12.392,12.952,13.345,13.951,15.16,16.483,17.245,17.783,18.614,19.176,20.288,22.362
1245,-0.088,15.1651,0.12368,10.413,11.414,12.046,12.396,12.956,13.35,13.956,15.165,16.49,17.252,17.79,18.621,19.183,20.296,22.371
1246,-0.0881,15.1706,0.1237,10.417,11.418,12.05,12.4,12.961,13.355,13.96,15.171,16.496,17.258,17.797,18.628,19.191,20.304,22.381
1247,-0.0882,15.1761,0.12372,10.42,11.422,12.054,12.404,12.965,13.359,13.965,15.176,16.502,17.265,17.803,18.636,19.199,20.313,22.391
1248,-0.0883,15.1816,0.12373,10.423,11.425,12.058,12.408,12.97,13.364,13.97,15.182,16.508,17.271,17.81,18.643,19.206,20.321,22.4
1249,-0.0885,15.1871,0.12375,10.427,11.429,12.062,12.413,12.974,13.369,13.975,15.187,16.514,17.278,17.817,18.65,19.214,20.329,22.409
1250,-0.0886,15.1926,0.12377,10.43,11.433,12.066,12.417,12.979,13.373,13.98,15.193,16.52,17.285,17.824,18.658,19.221,20.338,22.419
1251,-0.0887,15.1981,0.12379,10.433,11.436,12.07,12.421,12.983,13.378,13.985,15.198,16.527,17.291,17.831,18.665,19.229,20.346,22.429
1252,-0.0888,15.2036,0.1238,10.437,11.44,12.074,12.425,12.987,13.382,13.99,15.204,16.533,17.298,17.838,18.672,19.237,20.354,22.438
1253,-0.089,15.2091,0.12382,10.44,11.444,12.078,12.429,12.992,13.387,13.995,15.209,16.539,17.304,17.845,18.68,19.244,20.363,22.448
1254,-0.0891,15.2146,0.12384,10.443,11.448,12.082,12.433,12.996,13.392,14,15.215,16.545,17.311,17.852,18.687,19.252,20.371,22.458
1255,-0.0892,15.2201,0.12385,10.447,11.452,12.086,12.438,13.001,13.396,14.005,15.22,16.551,17.318,17.858,18.694,19.26,20.379,22.467
1256,-0.0893,15.2256,0.12387,10.45,11.455,12.09,12.442,13.005,13.401,14.01,15.226,16.558,17.324,17.865,18.701,19.267,20.387,22.476
1257,-0.0894,15.2311,0.12389,10.453,11.459,12.094,12.446,13.01,13.406,14.014,15.231,16.564,17.331,17.872,18.709,19.275,20.396,22.486
1258,-0.0896,15.2366,0.1239,10.457,11.463,12.098,12.45,13.014,13.41,14.019,15.237,16.57,17.337,17.879,18.716,19.282,20.404,22.495
1259,-0.0897,15.2421,0.12392,10.46,11.467,12.102,12.454,13.019,13.415,14.024,15.242,16.576,17.344,17.886,18.723,19.29,20.412,22.505
1260,-0.0898,15.2476,0.12394,10.463,11.47,12.106,12.458,13.023,13.419,14.029,15.248,16.582,17.351,17.893,18.731,19.298,20.421,22.515
1261,-0.0899,15.2531,0.12395,10.467,11.474,12.11,12.463,13.027,13.424,14.034,15.253,16.588,17.357,17.9,18.738,19.305,20.429,22.524
1262,-0.0901,15.2586,0.12397,10.47,11.478,12.114,12.467,13.032,13.429,14.039,15.259,16.595,17.364,17.907,18.745,19.313,20.437,22.534
1263,-0.0902,15.2641,0.12399,10.473,11.482,12.118,12.471,13.036,13.433,14.044,15.264,16.601,17.37,17.913,18.753,19.321,20.446,22.543
1264,-0.0903,15.2696,0.12401,10.476,11.485,12.122,12.475,13.041,13.438,14.049,15.27,16.607,17.377,17.92,18.76,19.329,20.454,22.553
1265,-0.0904,15.2751,0.12402,10.48,11.489,12.127,12.48,13.045,13.443,14.054,15.275,16.613,17.383,17.927,18.767,19.336,20.462,22.562
1266,-0.0905,15.2806,0.12404,10.483,11.493,12.13,12.484,13.05,13.447,14.059,15.281,16.619,17.39,17.934,18.775,19.344,20.47,22.572
1267,-0.0907,15.2861,0.12406,10.486,11.497,12.134,12.488,13.054,13.452,14.063,15.286,16.626,17.397,17.941,18.782,19.352,20.479,22.582
1268,-0.0908,15.2916,0.12407,10.49,11.501,12.139,12.492,13.058,13.456,14.068,15.292,16.632,17.403,17.948,18.789,19.359,20.487,22.591
1269,-0.0909,15.2971,0.12409,10.493,11.504,12.143,12.496,13.063,13.461,14.073,15.297,16.638,17.41,17.955,18.797,19.367,20.495,22.601
1270,-0.091,15.3026,0.12411,10.496,11.508,12.147,12.5,13.067,13.466,14.078,15.303,16.644,17.416,17.962,18.804,19.375,20.504,22.61
1271,-0.0912,15.3081,0.12412,10.5,11.512,12.151,12.505,13.072,13.47,14.083,15.308,16.65,17.423,17.968,18.811,19.382,20.512,22.619
1272,-0.0913,15.3135,0.12414,10.503,11.515,12.155,12.509,13.076,13.475,14.088,15.314,16.656,17.429,17.975,18.819,19.39,20.52,22.629
1273,-0.0914,15.319,0.12416,10.506,11.519,12.159,12.513,13.08,13.479,14.093,15.319,16.662,17.436,17.982,18.826,19.397,20.529,22.639
1274,-0.0915,15.3245,0.12418,10.51,11.523,12.162,12.517,13.085,13.484,14.098,15.325,16.669,17.443,17.989,18.834,19.405,20.537,22.649
1275,-0.0916,15.33,0.12419,10.513,11.527,12.167,12.521,13.089,13.489,14.103,15.33,16.675,17.449,17.996,18.841,19.413,20.545,22.658
1276,-0.0918,15.3355,0.12421,10.516,11.53,12.171,12.525,13.094,13.493,14.108,15.336,16.681,17.456,18.003,18.848,19.42,20.553,22.668
1277,-0.0919,15.341,0.12423,10.52,11.534,12.175,12.529,13.098,13.498,14.112,15.341,16.687,17.462,18.01,18.856,19.428,20.562,22.677
1278,-0.092,15.3465,0.12424,10.523,11.538,12.179,12.534,13.103,13.503,14.117,15.347,16.693,17.469,18.016,18.863,19.436,20.57,22.686
1279,-0.0921,15.352,0.12426,10.526,11.542,12.183,12.538,13.107,13.507,14.122,15.352,16.7,17.476,18.023,18.87,19.443,20.578,22.696
1280,-0.0922,15.3575,0.12428,10.53,11.545,12.187,12.542,13.112,13.512,14.127,15.358,16.706,17.482,18.03,18.878,19.451,20.587,22.706
1281,-0.0924,15.363,0.1243,10.533,11.549,12.191,12.546,13.116,13.516,14.132,15.363,16.712,17.489,18.037,18.885,19.459,20.595,22.716
1282,-0.0925,15.3685,0.12431,10.536,11.553,12.195,12.55,13.12,13.521,14.137,15.369,16.718,17.495,18.044,18.892,19.466,20.603,22.725
1283,-0.0926,15.374,0.12433,10.54,11.557,12.199,12.555,13.125,13.526,14.142,15.374,16.724,17.502,18.051,18.9,19.474,20.612,22.735
1284,-0.0927,15.3795,0.12435,10.543,11.56,12.203,12.559,13.129,13.53,14.147,15.38,16.731,17.509,18.058,18.907,19.482,20.62,22.744
